ID,Surname,First Name,Department,Staff or Student,Date of first journey,Destination,Estimated CO2eq emission (please enter in kg),Travel mode
4091,White,Vincent,Meteorology,Staff,2022-04-07,Rome,221.2103382,Flight
1308,Mcveigh,Anthony,Meteorology,Staff,2022-04-07,Warsaw,221.6075208,Flight
3843,Leiva,Carmen,Meteorology,Staff,2022-04-07,Vienna,12.12855905,Train
2128,Burnette,Amy,Meteorology,Student,2022-04-08,Luxembourg,77.173503,Flight
3765,Priebe,Alonzo,Meteorology,Staff,2022-04-08,Amsterdam,55.1004198,Flight
1739,Pariente,Nancy,Meteorology,Student,2022-04-08,Belgrade,256.8752214,Flight
1754,Obrien,Beatrice,Meteorology,Staff,2022-04-08,Brussels,3.95337905,Train
1623,Gonzales,John,Meteorology,Staff,2022-04-08,Lisbon,13.23017905,Train
2996,Lamantia,Harold,Computer Science,Staff,2022-04-09,Vaduz,141.8297316,Flight
2553,Johnson,Christopher,Mathematics and Statistics,Student,2022-04-09,Lisbon,240.2479194,Flight
1740,Stutzman,Anthony,Mathematics and Statistics,Student,2022-04-09,Paris,4.34139905,Train
4184,Bushman,Eugenia,Meteorology,Staff,2022-04-09,Prague,157.2156132,Flight
2138,Allen,James,Computer Science,Staff,2022-04-09,Monaco,8.73449905,Train
4110,Swales,Richard,Meteorology,Staff,2022-04-10,Vienna,12.12855905,Train
3814,Duclos,Myrtle,Mathematics and Statistics,Student,2022-04-10,Madrid,191.3733168,Flight
3772,Weitkamp,Carie,Mathematics and Statistics,Staff,2022-04-10,Brussels,3.95337905,Train
4916,Koonce,Marilyn,Meteorology,Staff,2022-04-11,Stockholm,221.0140122,Flight
1730,Ryan,David,Meteorology,Staff,2022-04-11,Belgrade,11.43230845,Train
3844,Jones,Lauretta,Meteorology,Staff,2022-04-11,Barcelona,175.3229112,Flight
251,Canfield,Maria,Meteorology,Staff,2022-04-11,Prague,7.90297665,Train
1576,Kosmowski,Mindy,Walker Institute,Staff,2022-04-11,Madrid,191.3733168,Flight
888,Miller,Gary,Meteorology,Staff,2022-04-11,Berlin,144.5163414,Flight
4203,Parra,Katherine,Meteorology,Staff,2022-04-11,Rome,10.31333905,Train
1664,Zebell,Jeremiah,Meteorology,Student,2022-04-11,Belgrade,11.43230845,Train
83,Leiva,Carmen,Meteorology,Staff,2022-04-12,Brussels,52.1993256,Flight
2270,Rivers,Harvey,Mathematics and Statistics,Staff,2022-04-12,Luxembourg,77.173503,Flight
1100,Oneil,Karen,Mathematics and Statistics,Staff,2022-04-12,Chicago,1928,Flight
1960,Gibbs,Ray,Meteorology,Staff,2022-04-12,Belfast,80.0851686,Flight
2254,Cronin,Troy,Meteorology,Staff,2022-04-13,Stockholm,12.16869905,Train
97,Perez,Cesar,Mathematics and Statistics,Staff,2022-04-13,Chicago,1928,Flight
755,Relyea,Robert,Meteorology,Staff,2022-04-13,Brussels,3.95337905,Train
4568,Bouldin,Betty,Meteorology,Staff,2022-04-13,Dublin,72.5432298,Flight
4343,Vinciguerra,David,Mathematics and Statistics,Student,2022-04-13,Stockholm,221.0140122,Flight
2735,Estrada,Patricia,Meteorology,Staff,2022-04-13,Belfast,80.0851686,Flight
2743,Bryan,Wendy,Computer Science,Staff,2022-04-13,Copenhagen,9.34105905,Train
117,Pray,Jessica,Mathematics and Statistics,Staff,2022-04-13,Prague,157.2156132,Flight
4369,Shelton,Anthony,Mathematics and Statistics,Staff,2022-04-13,Sydney,5063,Flight
2664,Shaw,Robert,Computer Science,Student,2022-04-14,Jakarta,3544,Flight
2019,Smith,David,Meteorology,Staff,2022-04-14,Rome,221.2103382,Flight
4084,Bohannan,George,Meteorology,Staff,2022-04-14,Lisbon,240.2479194,Flight
794,Selvidge,Gena,Computer Science,Student,2022-04-14,Lisbon,240.2479194,Flight
1444,Kindig,David,Meteorology,Staff,2022-04-15,Paris,4.34139905,Train
4826,Smith,David,Meteorology,Staff,2022-04-15,Berlin,144.5163414,Flight
181,Callahan,Rudy,Mathematics and Statistics,Staff,2022-04-15,New York,1687,Flight
4591,Valenzuela,Hattie,Meteorology,Staff,2022-04-15,Tokyo,2893,Flight
1229,Southern,Norma,Meteorology,Staff,2022-04-16,Delhi,1976,Flight
1462,Mcclanahan,Archie,Meteorology,Staff,2022-04-16,Oslo,182.4827694,Flight
1873,Bryan,Wendy,Computer Science,Staff,2022-04-16,Barcelona,8.94938185,Train
2990,Shaw,Harold,Mathematics and Statistics,Student,2022-04-16,Helsinki,279.3243444,Flight
4051,Blakeman,Brian,Computer Science,Staff,2022-04-16,LA,2652,Flight
3037,Thomas,Linda,Computer Science,Student,2022-04-17,Sydney,5063,Flight
1247,Cody,Carolyn,Meteorology,Student,2022-04-17,Kigali,1976,Flight
2437,Griffith,Anna,Computer Science,Staff,2022-04-17,Lisbon,240.2479194,Flight
4840,Obrien,Beatrice,Meteorology,Staff,2022-04-18,Kigali,1976,Flight
1440,Mills,Lisa,Mathematics and Statistics,Staff,2022-04-18,Paris,4.34139905,Train
438,Granger,David,Meteorology,Staff,2022-04-18,LA,2652,Flight
4258,Jones,Lauretta,Meteorology,Staff,2022-04-18,Kigali,1976,Flight
2430,Brannen,William,Mathematics and Statistics,Student,2022-04-18,Monaco,8.73449905,Train
3523,Keen,Jose,Computer Science,Staff,2022-04-18,Belfast,80.0851686,Flight
2519,Mcdonald,Wayne,Computer Science,Staff,2022-04-18,Stockholm,221.0140122,Flight
174,Johnson,Rosaline,Mathematics and Statistics,Staff,2022-04-19,Kigali,1976,Flight
3325,Shams,Scott,Meteorology,Student,2022-04-19,Zurich,119.0377572,Flight
3838,Richerson,Guadalupe,Meteorology,Staff,2022-04-19,Kigali,1976,Flight
559,Gibbs,Ray,Meteorology,Staff,2022-04-19,Rome,10.31333905,Train
2871,Kinard,Steven,Walker Institute,Staff,2022-04-19,Toronto,1687,Flight
1377,Washington,Lloyd,Computer Science,Staff,2022-04-19,Milan,7.89918565,Train
2362,Foster,Paul,Meteorology,Staff,2022-04-19,Brussels,3.95337905,Train
613,Frost,Michael,Computer Science,Student,2022-04-20,Paris,56.23458,Flight
2986,Williams,Eva,Meteorology,Student,2022-04-20,Luxembourg,4.98809905,Train
1079,Keen,Jose,Computer Science,Staff,2022-04-20,Berlin,144.5163414,Flight
132,Waddell,Ilene,Meteorology,Staff,2022-04-20,Jakarta,3544,Flight
3571,Merrill,Kathryn,Meteorology,Staff,2022-04-20,Milan,7.89918565,Train
835,Shae,Raymond,Meteorology,Staff,2022-04-20,Vaduz,7.80235905,Train
3691,Spiegel,David,Computer Science,Student,2022-04-20,Belgrade,256.8752214,Flight
1642,Pray,Jessica,Mathematics and Statistics,Staff,2022-04-20,Monaco,158.0826528,Flight
3910,Donaldson,Debra,Meteorology,Student,2022-04-20,Belgrade,11.43230845,Train
4765,Hernandez,Anne,Computer Science,Staff,2022-04-20,Andorra La Vella,168.8791902,Flight
3444,Husted,Estelle,Meteorology,Student,2022-04-21,Vaduz,141.8297316,Flight
984,Manylath,Victoria,Meteorology,Student,2022-04-21,Stockholm,12.16869905,Train
3525,Kellison,Shirley,Mathematics and Statistics,Student,2022-04-21,Madrid,10.66121905,Train
3917,Strain,Johnny,Meteorology,Staff,2022-04-21,Chicago,1928,Flight
3204,Leiva,Carmen,Meteorology,Staff,2022-04-21,Vaduz,141.8297316,Flight
1293,Foster,Paul,Meteorology,Staff,2022-04-21,Andorra La Vella,10.16615905,Train
1994,Keen,Jose,Computer Science,Staff,2022-04-22,Madrid,10.66121905,Train
4669,Whitaker,Thomas,Meteorology,Staff,2022-04-22,Toronto,1687,Flight
2934,Martin,Shannon,Meteorology,Staff,2022-04-22,Delhi,1976,Flight
1408,White,Vincent,Meteorology,Staff,2022-04-22,Belfast,80.0851686,Flight
3947,Standridge,Bryan,Walker Institute,Staff,2022-04-22,Vaduz,7.80235905,Train
927,Parra,Katherine,Meteorology,Staff,2022-04-22,Amsterdam,55.1004198,Flight
1641,Foster,Paul,Meteorology,Staff,2022-04-22,Zurich,119.0377572,Flight
3076,Merrill,Kathryn,Meteorology,Staff,2022-04-23,Rome,10.31333905,Train
1624,Rayford,Kenneth,Computer Science,Student,2022-04-23,Helsinki,279.3243444,Flight
2326,Burgess,Sara,Meteorology,Staff,2022-04-23,Sydney,5063,Flight
4781,Kellison,Shirley,Mathematics and Statistics,Student,2022-04-23,Vienna,12.12855905,Train
2310,Rivers,Harvey,Mathematics and Statistics,Staff,2022-04-23,Oslo,182.4827694,Flight
4886,Caraway,Virginia,Computer Science,Student,2022-04-24,Luxembourg,77.173503,Flight
3949,Croy,Richard,Meteorology,Student,2022-04-24,Belgrade,256.8752214,Flight
1236,Pickerel,Morris,Meteorology,Staff,2022-04-24,Nanjing,2820,Flight
3176,Quinn,Faye,Mathematics and Statistics,Student,2022-04-24,Budapest,224.7109818,Flight
4989,Sparks,Mildred,Meteorology,Staff,2022-04-24,Paris,4.34139905,Train
1685,Durham,Elnora,Meteorology,Student,2022-04-25,Andorra La Vella,10.16615905,Train
1134,Hanson,Lawrence,Meteorology,Student,2022-04-25,Oslo,12.54779905,Train
839,Durham,Elnora,Meteorology,Student,2022-04-25,Copenhagen,147.5835576,Flight
953,Miller,Leroy,Computer Science,Staff,2022-04-25,Nanjing,2820,Flight
2922,Williamson,Diane,Meteorology,Staff,2022-04-25,Barcelona,8.94938185,Train
1529,Galimi,Cecil,Meteorology,Staff,2022-04-25,Prague,7.90297665,Train
4439,Neal,Elva,Mathematics and Statistics,Staff,2022-04-25,Barcelona,175.3229112,Flight
2232,Bethea,Linda,Meteorology,Student,2022-04-26,Rotterdam,55.1004198,Flight
4534,Dixon,Katherine,Meteorology,Staff,2022-04-26,Vaduz,141.8297316,Flight
4514,Barnett,Graham,Computer Science,Student,2022-04-27,Cologne,4.88609885,Train
3032,Manylath,Victoria,Meteorology,Student,2022-04-27,Rotterdam,4.40548925,Train
490,Williamson,Diane,Meteorology,Staff,2022-04-27,Luxembourg,4.98809905,Train
70,Burgess,Sara,Meteorology,Staff,2022-04-27,Andorra La Vella,168.8791902,Flight
4173,Williams,Eva,Meteorology,Student,2022-04-27,Belgrade,256.8752214,Flight
2221,Mitchell,Paul,Meteorology,Staff,2022-04-27,Luxembourg,4.98809905,Train
4129,Williams,Lloyd,Computer Science,Student,2022-04-27,Monaco,158.0826528,Flight
3330,Urbanek,Jack,Meteorology,Student,2022-04-28,Luxembourg,77.173503,Flight
4176,Bell,Carolyn,Meteorology,Staff,2022-04-28,Vaduz,141.8297316,Flight
1327,Davis,Louis,Meteorology,Staff,2022-04-28,Zurich,6.76946765,Train
593,Valenzuela,Hattie,Meteorology,Staff,2022-04-29,Belgrade,256.8752214,Flight
1341,Marshall,Becky,Meteorology,Staff,2022-04-29,Barcelona,175.3229112,Flight
3349,Freudenburg,James,Computer Science,Staff,2022-04-29,Berlin,7.68193905,Train
3274,Blosser,Ruby,Meteorology,Staff,2022-04-30,Lisbon,240.2479194,Flight
598,Southern,Norma,Meteorology,Staff,2022-04-30,Belgrade,11.43230845,Train
3539,Rivera,Keesha,Meteorology,Student,2022-04-30,Monaco,8.73449905,Train
1543,Brannen,William,Mathematics and Statistics,Student,2022-04-30,Vienna,12.12855905,Train
3315,Cook,Janice,Meteorology,Staff,2022-04-30,LA,2652,Flight
874,Harris,Steven,Meteorology,Staff,2022-04-30,Vaduz,141.8297316,Flight
3958,Boyer,Lenora,Meteorology,Staff,2022-05-01,New York,1687,Flight
3595,Ceja,James,Mathematics and Statistics,Staff,2022-05-01,Delhi,1976,Flight
4244,Spiegel,David,Computer Science,Student,2022-05-01,Luxembourg,77.173503,Flight
4216,Rocha,John,Mathematics and Statistics,Student,2022-05-01,Rotterdam,55.1004198,Flight
1362,Moore,Booker,Mathematics and Statistics,Student,2022-05-02,Zurich,119.0377572,Flight
1194,Schafer,Richard,Walker Institute,Student,2022-05-03,Lisbon,13.23017905,Train
3125,Ryan,David,Meteorology,Staff,2022-05-03,Copenhagen,9.34105905,Train
4829,Bethea,Linda,Meteorology,Student,2022-05-03,Toronto,1687,Flight
4062,Milton,Debbie,Meteorology,Staff,2022-05-04,Budapest,10.00140665,Train
3063,Schneider,Joseph,Computer Science,Staff,2022-05-04,Budapest,10.00140665,Train
77,Hopkins,Cassidy,Meteorology,Staff,2022-05-04,Lisbon,240.2479194,Flight
2327,Larson,Irene,Meteorology,Staff,2022-05-04,Jakarta,3544,Flight
3827,Edgington,Helen,Meteorology,Staff,2022-05-04,Amsterdam,55.1004198,Flight
499,Wint,Robert,Meteorology,Student,2022-05-05,Tokyo,2893,Flight
2329,Green,Wendy,Meteorology,Staff,2022-05-05,New York,1687,Flight
2790,Estrada,Patricia,Meteorology,Staff,2022-05-05,Accra,1494,Flight
4586,Giese,Mary,Mathematics and Statistics,Staff,2022-05-06,Stockholm,12.16869905,Train
241,Taylor,Chad,Meteorology,Student,2022-05-06,Andorra La Vella,168.8791902,Flight
3957,Legault,Marie,Mathematics and Statistics,Staff,2022-05-06,Vaduz,7.80235905,Train
1468,Styles,Eddie,Meteorology,Student,2022-05-06,Luxembourg,77.173503,Flight
3589,Dumire,Arthur,Meteorology,Staff,2022-05-06,Prague,7.90297665,Train
4938,Willis,Gerald,Mathematics and Statistics,Staff,2022-05-07,Prague,7.90297665,Train
2503,Lawrence,John,Mathematics and Statistics,Student,2022-05-07,Budapest,224.7109818,Flight
1215,Castellanos,Mary,Mathematics and Statistics,Student,2022-05-07,Oslo,182.4827694,Flight
4540,Williams,Lillian,Meteorology,Staff,2022-05-07,Amsterdam,55.1004198,Flight
2894,Hjort,Ricky,Walker Institute,Staff,2022-05-08,Belfast,80.0851686,Flight
3577,Duque,Robert,Computer Science,Staff,2022-05-08,Oslo,12.54779905,Train
4888,Griffis,Adela,Meteorology,Staff,2022-05-09,Warsaw,221.6075208,Flight
1035,Rubio,Robert,Meteorology,Student,2022-05-09,Monaco,8.73449905,Train
3324,Rossi,Robert,Meteorology,Student,2022-05-09,Accra,1494,Flight
2542,Giese,Mary,Mathematics and Statistics,Staff,2022-05-09,Rotterdam,55.1004198,Flight
169,Standen,Don,Mathematics and Statistics,Student,2022-05-09,Milan,7.89918565,Train
4179,Relyea,Robert,Meteorology,Staff,2022-05-09,Andorra La Vella,10.16615905,Train
2731,Sweitzer,Guadalupe,Meteorology,Student,2022-05-09,Denver,2254,Flight
3699,Rybka,Donald,Meteorology,Staff,2022-05-09,Warsaw,9.58867825,Train
2625,Dinh,Terrence,Computer Science,Staff,2022-05-10,Monaco,8.73449905,Train
2053,Caruso,Kelly,Meteorology,Staff,2022-05-10,Madrid,191.3733168,Flight
4197,Vinson,Tina,Computer Science,Student,2022-05-10,Rome,10.31333905,Train
1639,Mills,Lisa,Mathematics and Statistics,Staff,2022-05-10,Toronto,1687,Flight
1590,Hagge,Douglas,Mathematics and Statistics,Staff,2022-05-10,Prague,7.90297665,Train
4128,Honeycutt,Jack,Meteorology,Student,2022-05-10,Cologne,4.88609885,Train
1244,Perez,Cesar,Mathematics and Statistics,Staff,2022-05-11,Amsterdam,55.1004198,Flight
3213,Haas,Peter,Meteorology,Student,2022-05-11,Lisbon,240.2479194,Flight
3622,Tammaro,Thomas,Meteorology,Staff,2022-05-12,Zurich,119.0377572,Flight
2393,Durdan,Miles,Meteorology,Staff,2022-05-12,Oslo,182.4827694,Flight
2049,Mcelroy,Sybil,Mathematics and Statistics,Student,2022-05-12,Brussels,3.95337905,Train
1112,Helgason,Debbie,Computer Science,Student,2022-05-12,Cologne,4.88609885,Train
1283,Daniel,Marion,Meteorology,Student,2022-05-12,Prague,157.2156132,Flight
1235,Replogle,Harriet,Meteorology,Staff,2022-05-12,Berlin,144.5163414,Flight
1930,Jones,Sandra,Computer Science,Student,2022-05-12,Amsterdam,55.1004198,Flight
2450,Shaughnessy,Stephen,Meteorology,Student,2022-05-12,Madrid,10.66121905,Train
1363,Cables,Bruce,Meteorology,Staff,2022-05-12,Monaco,158.0826528,Flight
700,Freeman,Marvin,Meteorology,Staff,2022-05-12,Rotterdam,55.1004198,Flight
1534,Bragg,Louis,Meteorology,Student,2022-05-12,Stockholm,221.0140122,Flight
4932,Hoftiezer,Tommy,Meteorology,Staff,2022-05-13,Dublin,72.5432298,Flight
95,Kendall,Margo,Meteorology,Student,2022-05-13,Prague,7.90297665,Train
2545,Lear,Eugenia,Meteorology,Student,2022-05-14,Berlin,7.68193905,Train
1825,Winkler,Mary,Meteorology,Student,2022-05-14,Luxembourg,4.98809905,Train
1753,Schafer,Maxine,Meteorology,Staff,2022-05-14,Warsaw,9.58867825,Train
2038,Styles,Eddie,Meteorology,Student,2022-05-14,Budapest,224.7109818,Flight
1955,Johanson,Carol,Mathematics and Statistics,Student,2022-05-14,Milan,7.89918565,Train
4503,Johanson,Carol,Mathematics and Statistics,Student,2022-05-14,Lisbon,240.2479194,Flight
965,Akin,Eric,Meteorology,Student,2022-05-15,Amsterdam,55.1004198,Flight
3768,Relyea,Robert,Meteorology,Staff,2022-05-15,Warsaw,221.6075208,Flight
2377,Barber,Glen,Meteorology,Staff,2022-05-15,Vienna,192.2462124,Flight
1656,Cano,Betty,Meteorology,Staff,2022-05-16,Amsterdam,55.1004198,Flight
1542,Fox,Donald,Meteorology,Staff,2022-05-16,Brussels,3.95337905,Train
4879,Kassin,Ramon,Mathematics and Statistics,Student,2022-05-16,Prague,157.2156132,Flight
3604,Maisenbacher,Nancy,Meteorology,Student,2022-05-16,Oslo,12.54779905,Train
4283,Scott,Reginald,Meteorology,Student,2022-05-17,Cape Town,2893,Flight
806,Duclos,Ana,Meteorology,Staff,2022-05-17,Andorra La Vella,168.8791902,Flight
2976,Legault,Marie,Mathematics and Statistics,Staff,2022-05-17,Dublin,72.5432298,Flight
4308,Ollig,Sheila,Mathematics and Statistics,Staff,2022-05-17,Warsaw,221.6075208,Flight
1246,Stutzman,Anthony,Mathematics and Statistics,Student,2022-05-17,Vaduz,7.80235905,Train
3598,Vivier,Fred,Meteorology,Student,2022-05-17,Budapest,224.7109818,Flight
2699,Creed,Juan,Computer Science,Student,2022-05-18,Vienna,12.12855905,Train
2877,Castellanos,Mary,Mathematics and Statistics,Student,2022-05-18,New York,1687,Flight
1382,Branco,Charles,Meteorology,Staff,2022-05-18,Berlin,144.5163414,Flight
1566,Jones,David,Meteorology,Staff,2022-05-18,Sydney,5063,Flight
1248,Dahl,Alfonso,Meteorology,Staff,2022-05-18,Rome,10.31333905,Train
4440,Page,Richard,Mathematics and Statistics,Student,2022-05-18,Paris,56.23458,Flight
3156,Vinciguerra,David,Mathematics and Statistics,Student,2022-05-19,Rotterdam,55.1004198,Flight
2744,Ramirez,Sophia,Meteorology,Staff,2022-05-19,Paris,4.34139905,Train
1088,Ullman,Joyce,Meteorology,Student,2022-05-19,Tokyo,2893,Flight
1465,Strain,Johnny,Meteorology,Staff,2022-05-19,Copenhagen,9.34105905,Train
3356,Heins,Paul,Meteorology,Staff,2022-05-20,Stockholm,12.16869905,Train
3875,Mcdiarmid,Christopher,Meteorology,Staff,2022-05-21,Paris,56.23458,Flight
198,Harp,Carrie,Meteorology,Staff,2022-05-21,Dublin,72.5432298,Flight
422,Thoren,Shawn,Computer Science,Staff,2022-05-21,Paris,56.23458,Flight
3832,Leiva,Carmen,Meteorology,Staff,2022-05-21,Delhi,1976,Flight
4337,Thomas,Florence,Meteorology,Staff,2022-05-22,Belgrade,11.43230845,Train
3495,Lea,Charlene,Meteorology,Student,2022-05-22,Rome,221.2103382,Flight
2821,Guizar,Robert,Mathematics and Statistics,Student,2022-05-22,Prague,157.2156132,Flight
3432,Johanson,Carol,Mathematics and Statistics,Student,2022-05-22,Zurich,6.76946765,Train
19,Tuggle,Donya,Meteorology,Staff,2022-05-22,Brussels,52.1993256,Flight
780,Smith,Edna,Computer Science,Student,2022-05-22,Madrid,191.3733168,Flight
2064,Burns,Joseph,Meteorology,Student,2022-05-22,Vienna,12.12855905,Train
3111,Hebert,Sue,Meteorology,Student,2022-05-22,Denver,2254,Flight
2413,Vaughn,Gerald,Meteorology,Staff,2022-05-23,Kigali,1976,Flight
3654,Law,Howard,Meteorology,Staff,2022-05-23,Madrid,191.3733168,Flight
4092,Allen,Violet,Computer Science,Staff,2022-05-23,Budapest,10.00140665,Train
3516,Gibbs,Ray,Meteorology,Staff,2022-05-24,Prague,157.2156132,Flight
319,Boyd,Everett,Meteorology,Student,2022-05-24,Denver,2254,Flight
2935,Perez,Edward,Meteorology,Staff,2022-05-24,Cologne,79.9764342,Flight
3132,Meeks,Oscar,Mathematics and Statistics,Student,2022-05-24,LA,2652,Flight
1782,Canfield,Maria,Meteorology,Staff,2022-05-24,Barcelona,175.3229112,Flight
1054,Weitkamp,Carie,Mathematics and Statistics,Staff,2022-05-25,Rome,221.2103382,Flight
3707,Nesbitt,Jacalyn,Mathematics and Statistics,Staff,2022-05-25,Toronto,1687,Flight
4626,Miller,Leroy,Computer Science,Staff,2022-05-25,Brussels,3.95337905,Train
1647,Hopkins,Cassidy,Meteorology,Staff,2022-05-25,Warsaw,221.6075208,Flight
58,Perez,Wade,Meteorology,Staff,2022-05-26,Rome,10.31333905,Train
3632,Carpenter,Arthur,Mathematics and Statistics,Student,2022-05-26,Madrid,10.66121905,Train
3570,White,Vincent,Meteorology,Staff,2022-05-26,Sydney,5063,Flight
3327,Prince,Kristen,Meteorology,Student,2022-05-26,Brussels,52.1993256,Flight
1634,Gladney,Jose,Meteorology,Staff,2022-05-26,Toronto,1687,Flight
4211,Fraley,Charles,Meteorology,Student,2022-05-26,Monaco,8.73449905,Train
948,Weber,Gerry,Meteorology,Staff,2022-05-26,Belfast,80.0851686,Flight
2005,Tracy,Carol,Meteorology,Staff,2022-05-27,Andorra La Vella,10.16615905,Train
4912,Bosworth,Teresa,Meteorology,Staff,2022-05-27,Cape Town,2893,Flight
1565,Priebe,Alonzo,Meteorology,Staff,2022-05-27,New York,1687,Flight
3048,Miller,Leroy,Computer Science,Staff,2022-05-27,Rotterdam,55.1004198,Flight
4415,Johnson,Sandra,Meteorology,Staff,2022-05-27,Delhi,1976,Flight
4493,Lear,Eugenia,Meteorology,Student,2022-05-28,Amsterdam,4.91227905,Train
4471,Gibbs,Ray,Meteorology,Staff,2022-05-28,Lisbon,13.23017905,Train
3847,Nelson,Minnie,Computer Science,Staff,2022-05-28,Vaduz,7.80235905,Train
2425,Jones,David,Meteorology,Staff,2022-05-28,Vienna,192.2462124,Flight
628,Duclos,Ana,Meteorology,Staff,2022-05-28,Budapest,224.7109818,Flight
1627,Barber,Glen,Meteorology,Staff,2022-05-29,Delhi,1976,Flight
3880,Prince,Kristen,Meteorology,Student,2022-05-29,New York,1687,Flight
238,Perez,Wade,Meteorology,Staff,2022-05-29,Rotterdam,4.40548925,Train
2531,Frost,Michael,Computer Science,Student,2022-05-30,Barcelona,8.94938185,Train
386,Green,Wendy,Meteorology,Staff,2022-05-30,Belfast,80.0851686,Flight
4517,Uong,Susan,Mathematics and Statistics,Staff,2022-05-31,Lisbon,240.2479194,Flight
1014,Dolecki,Ricky,Mathematics and Statistics,Student,2022-05-31,Oslo,12.54779905,Train
